n,c,error_inverse,error_gauss
20,10.0,3.5108334685767007e-16,4.4269925586208644e-16
20,10.0,5.353301558149145e-16,6.161487731364982e-16
20,10.0,5.589837870434035e-16,2.6155120268244727e-16
20,10.0,8.101585801848734e-16,9.805224261780594e-16
20,10.0,6.440250560523519e-16,5.117875266520903e-16
20,10.0,5.989033251224096e-16,5.189624682220393e-16
20,10.0,4.908893507112686e-16,5.135906591666907e-16
20,10.0,5.330226875058931e-16,3.8218127502839273e-16
20,10.0,4.597717593501617e-16,3.2934537262255424e-16
20,10.0,5.650151746472197e-16,7.501197854690775e-16
20,10.0,6.839370328420385e-16,6.605593752270663e-16
20,10.0,6.596257219332524e-16,8.400361489980555e-16
20,10.0,4.690610161234867e-16,4.0106566663730006e-16
20,10.0,4.977465500091126e-16,4.205679565688805e-16
20,10.0,4.729862813444184e-16,6.348689776334647e-16
20,10.0,5.600852339972845e-16,4.468561475845091e-16
20,10.0,5.330226875058931e-16,4.958858087295524e-16
20,10.0,4.0183325713214166e-16,3.933073774202345e-16
20,10.0,4.1614855592600613e-16,5.026748538604306e-16
20,10.0,3.9409007944299576e-16,3.3674731643402955e-16
20,10.0,3.020133145511626e-16,3.5108334685767007e-16
20,10.0,6.377745716588144e-16,6.866350197783356e-16
20,10.0,4.877405731848759e-16,4.550560269027491e-16
20,10.0,5.438959822042073e-16,5.617333549722722e-16
20,10.0,2.4069061620089815e-16,2.9373740229761033e-16
20,10.0,5.879991017139367e-16,6.554078232643619e-16
20,10.0,5.051209746510444e-16,3.764949453935611e-16
20,10.0,3.2934537262255424e-16,3.502045386036269e-16
20,10.0,4.0867669957713655e-16,5.433291284991773e-16
20,10.0,8.222398966710965e-16,7.50940934905391e-16
20,10.0,3.1401849173675503e-16,6.091068416023228e-16
20,10.0,4.952640080978613e-16,6.186443231361874e-16
20,10.0,2.8737410463596867e-16,3.439900227959406e-16
20,10.0,4.2494139782533216e-16,4.983652532311798e-16
20,10.0,6.785088753334954e-16,6.766898134134348e-16
20,10.0,4.2494139782533216e-16,5.747482092719373e-16
20,10.0,7.414428119052019e-16,7.885710243495829e-16
20,10.0,7.368569535002363e-16,8.671119018262733e-16
20,10.0,4.0488906735825987e-16,4.2638924323926724e-16
20,10.0,5.774227151509701e-16,5.895691955682626e-16
20,10.0,3.8698877564543325e-16,4.447825579847492e-16
20,10.0,7.246278631392364e-16,1.0752554413787197e-15
20,10.0,4.440892098500626e-16,4.3568297570458958e-16
20,10.0,3.9252311467094373e-16,3.3306690738754696e-16
20,10.0,6.250861277594332e-16,8.826098480675077e-16
20,10.0,3.070725159912542e-16,4.684036072284178e-16
20,10.0,7.5053047248887815e-16,5.260395559362034e-16
20,10.0,5.523289809442722e-16,6.803230734255163e-16
20,10.0,8.074916977726412e-16,9.407461549455424e-16
20,10.0,6.721206199451629e-16,7.480629683664038e-16
20,10.0,5.195559074876494e-16,3.4219371797089426e-16
20,10.0,3.519599608236525e-16,2.507236594037335e-16
20,10.0,3.89370267511739e-16,4.489201592495935e-16
20,10.0,5.661048867003676e-16,4.307035781641227e-16
20,10.0,4.781698474367165e-16,3.764949453935611e-16
20,10.0,3.773125249565729e-16,2.9373740229761033e-16
20,10.0,3.9409007944299576e-16,4.109325218620118e-16
20,10.0,3.2177320244274193e-16,2.8413902102441497e-16
20,10.0,4.523392502223303e-16,3.7485443673843946e-16
20,10.0,3.2272943992214547e-16,5.026748538604306e-16
20,10.0,5.393444713726544e-16,5.341776675979751e-16
20,10.0,5.779561311678614e-16,7.65168414856311e-16
20,10.0,5.742118132528229e-16,6.843874359417885e-16
20,10.0,5.105819006508713e-16,5.063396036227354e-16
20,10.0,6.511626037759645e-16,4.489201592495935e-16
20,10.0,5.661048867003676e-16,5.008324230288946e-16
20,10.0,4.47545209131181e-16,4.47545209131181e-16
20,10.0,6.030054506389723e-16,6.146465796626547e-16
20,10.0,3.1106063782808444e-16,5.213321721819273e-16
20,10.0,4.1762688582478505e-16,3.5975337699988616e-16
20,10.0,3.5370667110954355e-16,4.1317602818954126e-16
20,10.0,6.919994374076053e-16,9.039970099521302e-16
20,10.0,3.979805003092567e-16,3.885780586188048e-16
20,10.0,3.853929388444262e-16,4.502909110176311e-16
20,10.0,5.081620675959989e-16,5.55666346546344e-16
20,10.0,4.946414258176871e-16,6.295072242294901e-16
20,10.0,4.611102534756203e-16,4.523392502223303e-16
20,10.0,3.995260614663505e-16,4.314184393666808e-16
20,10.0,5.540001768389157e-16,7.822937422276161e-16
20,10.0,3.723801229870909e-16,3.5803616730494477e-16
20,10.0,2.7755575615628914e-16,3.861916815434371e-16
20,10.0,3.623139315696182e-16,2.764433037591714e-16
20,10.0,4.3709524189038457e-16,3.3027968761353313e-16
20,10.0,3.321404329715081e-16,3.2463346493679536e-16
20,10.0,5.433291284991773e-16,5.983885821608521e-16
20,10.0,4.056494230840781e-16,3.2081411475814755e-16
20,10.0,4.4130492403375385e-16,4.489201592495935e-16
20,10.0,6.875319960193875e-16,4.864753555590494e-16
20,10.0,3.9720546451956367e-16,4.3709524189038457e-16
20,10.0,4.2130001622920406e-16,2.6155120268244727e-16
20,10.0,3.853929388444262e-16,4.4339477750989465e-16
20,10.0,2.999657430470547e-16,3.797547027170516e-16
20,10.0,4.285518399176076e-16,3.484402727788097e-16
20,10.0,6.080941944488118e-16,4.813812324017963e-16
20,10.0,3.9409007944299576e-16,4.902612130890297e-16
20,10.0,3.1597501217190306e-16,3.9720546451956367e-16
20,10.0,6.050460840540378e-16,4.3426611674686075e-16
20,10.0,4.385029596794321e-16,5.075553067018772e-16
20,10.0,6.270549078398941e-16,5.01447318807467e-16
20,10.0,2.6272671962866383e-16,4.644396126208125e-16
20,10.0,5.213321721819273e-16,4.940180589338314e-16
20,10.0,3.917372818213438e-16,4.852068387831067e-16
20,10.0,5.484097192022683e-16,4.971270767759187e-16
20,10.0,4.2203080605203637e-16,4.591010489137866e-16
20,10.0,4.4130492403375385e-16,3.8778423131653424e-16
20,10.0,4.4200263976433584e-16,6.473657049138938e-16
20,10.0,8.646207071388872e-16,7.755684626330685e-16
20,10.0,6.255789036560346e-16,5.551115123125783e-16
20,10.0,5.266250202865052e-16,6.716619910142795e-16
20,10.0,5.069478195820875e-16,6.596257219332524e-16
20,10.0,3.5975337699988616e-16,4.1392116139754013e-16
20,10.0,7.03919921647305e-16,5.879991017139367e-16
20,10.0,4.591010489137866e-16,4.399061727369024e-16
20,10.0,5.704429186199679e-16,6.363234330967015e-16
20,10.0,5.105819006508713e-16,3.861916815434371e-16
20,10.0,4.256659361141682e-16,5.111850690840453e-16
20,10.0,3.7320671695199283e-16,5.09978018830275e-16
20,10.0,2.9790409838967276e-16,3.3674731643402955e-16
20,10.0,6.121347318850488e-16,6.045365714718357e-16
20,10.0,5.051209746510444e-16,7.877890994925881e-16
20,10.0,3.805652793121308e-16,6.812283606835144e-16
20,10.0,4.1168171577819285e-16,4.697175049207787e-16
20,10.0,3.5457679953657254e-16,4.0259938415207465e-16
20,10.0,5.195559074876494e-16,5.837915406707819e-16
20,10.0,3.885780586188048e-16,5.937358141637067e-16
20,10.0,3.640109616122045e-16,3.6485651666928703e-16
20,10.0,4.58429357187708e-16,5.231024053648945e-16
20,10.0,5.661048867003676e-16,6.928894692062004e-16
20,10.0,3.2652638748082423e-16,3.2272943992214547e-16
20,10.0,4.940180589338314e-16,4.577566798522237e-16
20,10.0,5.393444713726544e-16,5.699024704468858e-16
20,10.0,4.958858087295524e-16,5.183683495748049e-16
20,10.0,3.901608678537189e-16,2.905731728187178e-16
20,10.0,4.921432208271681e-16,3.7155169009665e-16
20,10.0,4.0792198665315547e-16,2.808666774861361e-16
20,10.0,4.124295487574583e-16,4.406061034464155e-16
20,10.0,6.136430743735256e-16,7.675809329230001e-16
20,10.0,6.091068416023228e-16,4.611102534756203e-16
20,10.0,5.500928220419918e-16,4.516575026604739e-16
20,10.0,4.591010489137866e-16,5.225129940167369e-16
20,10.0,4.807406715958909e-16,6.382575513354998e-16
20,10.0,4.768792382073734e-16,4.697175049207787e-16
20,10.0,6.240994087105632e-16,4.2783218896497593e-16
20,10.0,4.775249788392735e-16,7.667776036260679e-16
20,10.0,6.363234330967015e-16,4.677452743560217e-16
20,10.0,3.5975337699988616e-16,2.9790409838967276e-16
20,10.0,3.723801229870909e-16,3.3306690738754696e-16
20,10.0,6.968805455576194e-16,7.971215762054348e-16
20,10.0,5.688200336284365e-16,4.852068387831067e-16
20,10.0,5.081620675959989e-16,5.622816551076592e-16
20,10.0,3.519599608236525e-16,4.3638968010370034e-16
20,10.0,4.205679565688805e-16,5.890462959571212e-16
20,10.0,2.9163173068810656e-16,3.4038793376724753e-16
20,10.0,4.447825579847492e-16,7.771561172376096e-16
20,10.0,4.3709524189038457e-16,2.8844440295753455e-16
20,10.0,3.7812833677378426e-16,5.242792401601901e-16
20,10.0,3.554447978966673e-16,4.1317602818954126e-16
20,10.0,5.201486696969617e-16,3.7320671695199283e-16
20,10.0,3.8298671591131183e-16,3.740314841832019e-16
20,10.0,6.9422237740039885e-16,7.627482662061554e-16
20,10.0,5.595347815458741e-16,6.563474765400846e-16
20,10.0,3.956508383408211e-16,3.9409007944299576e-16
20,10.0,3.050589040050974e-16,3.948712300201049e-16
20,10.0,5.937358141637067e-16,5.906136059450511e-16
20,10.0,5.911351191644936e-16,4.61778045648074e-16
20,10.0,4.591010489137866e-16,3.7485443673843946e-16
20,10.0,5.958081967793455e-16,5.628294210973806e-16
20,10.0,5.032874986385111e-16,7.562566735475685e-16
20,10.0,4.977465500091126e-16,2.999657430470547e-16
20,10.0,3.412920201770619e-16,2.6622212897024595e-16
20,10.0,6.605593752270663e-16,9.446686715622941e-16
20,10.0,6.591583993652515e-16,6.888752704931531e-16
20,10.0,6.358389842764979e-16,5.382005793715205e-16
20,10.0,5.147892387644516e-16,5.301242283512285e-16
20,10.0,5.248666680645192e-16,7.659734318226237e-16
20,10.0,4.858415111783878e-16,5.075553067018772e-16
20,10.0,4.033640560360252e-16,3.995260614663505e-16
20,10.0,3.457769959779852e-16,3.690552338974009e-16
20,10.0,4.0867669957713655e-16,5.843191427130974e-16
20,10.0,5.779561311678614e-16,3.188872858294072e-16
20,10.0,4.2276033262255756e-16,3.723801229870909e-16
20,10.0,4.406061034464155e-16,2.862998051573224e-16
20,10.0,3.1791949213824894e-16,4.940180589338314e-16
20,10.0,4.826598036641129e-16,4.807406715958909e-16
20,10.0,5.874748045952207e-16,5.55666346546344e-16
20,10.0,5.506527130999414e-16,5.277940006822452e-16
20,10.0,5.242792401601901e-16,6.131407058289217e-16
20,10.0,6.15648449243079e-16,3.917372818213438e-16
20,10.0,5.359054704955199e-16,6.050460840540378e-16
20,10.0,3.740314841832019e-16,4.807406715958909e-16
20,10.0,3.2840839953582974e-16,5.295426327528139e-16
20,10.0,5.720611996546166e-16,4.965068306494546e-16
20,10.0,4.1018195955169566e-16,4.788138475230813e-16
20,10.0,3.723801229870909e-16,4.1836409184574146e-16
20,10.0,4.781698474367165e-16,5.551115123125783e-16
20,10.0,4.307035781641227e-16,5.916561726981507e-16
20,10.0,5.213321721819273e-16,5.699024704468858e-16
20,10.0,5.051209746510444e-16,1.003815992552122e-15
20,10.0,4.550560269027491e-16,6.304854800243424e-16
20,10.0,5.213321721819273e-16,5.622816551076592e-16
20,10.0,8.773572135525475e-16,6.866350197783356e-16
20,10.0,4.1317602818954126e-16,2.7755575615628914e-16
20,10.0,5.057306561942086e-16,6.024942123523729e-16
20,10.0,5.075553067018772e-16,6.146465796626547e-16
20,10.0,6.382575513354998e-16,7.173621687406365e-16
20,10.0,6.42108310563272e-16,6.614917107302101e-16
20,10.0,4.710277376051325e-16,3.3027968761353313e-16
20,10.0,5.752841051545771e-16,4.461660218482181e-16
20,10.0,4.482332113961174e-16,4.832978208675101e-16
20,10.0,4.2998752849492583e-16,4.940180589338314e-16
20,10.0,5.081620675959989e-16,4.447825579847492e-16
20,10.0,4.2348860246922743e-16,4.0029660424867205e-16
20,10.0,4.664258210240747e-16,4.0943002132167223e-16
20,10.0,3.3491216753219436e-16,5.4672143489065705e-16
20,10.0,4.0716587481375854e-16,4.971270767759187e-16
20,10.0,3.188872858294072e-16,2.531698018113677e-16
20,10.0,3.050589040050974e-16,5.495323605393213e-16
20,10.0,3.2840839953582974e-16,5.433291284991773e-16
20,10.0,5.087681048627601e-16,5.312855095420853e-16
20,10.0,4.813812324017963e-16,6.771450370191847e-16
20,10.0,4.0792198665315547e-16,5.075553067018772e-16
20,10.0,5.183683495748049e-16,5.248666680645192e-16
20,10.0,5.628294210973806e-16,6.397043024580965e-16
20,10.0,4.3355595091313665e-16,3.6988925808851116e-16
20,10.0,8.18107067732245e-16,6.216257588307091e-16
20,10.0,4.670860135994076e-16,5.153874832879506e-16
20,10.0,5.248666680645192e-16,3.861916815434371e-16
20,10.0,7.747734153070907e-16,7.414428119052019e-16
20,10.0,4.2348860246922743e-16,5.341776675979751e-16
20,10.0,2.51949699279446e-16,4.502909110176311e-16
20,10.0,3.640109616122045e-16,5.639233568644062e-16
20,10.0,4.041272810440265e-16,4.0488906735825987e-16
20,10.0,4.624448734981918e-16,4.1910000110727263e-16
20,10.0,3.805652793121308e-16,4.664258210240747e-16
20,10.0,2.7194799110210365e-16,2.730787568572e-16
20,10.0,3.690552338974009e-16,3.274687455368547e-16
20,10.0,3.853929388444262e-16,4.349751231238426e-16
20,10.0,9.155133597044475e-16,7.267510082199787e-16
20,10.0,4.0640835625101184e-16,1.7728839976828627e-16
20,10.0,4.3568297570458958e-16,5.489713268447767e-16
20,10.0,3.7812833677378426e-16,5.045105563317948e-16
20,10.0,4.509747244882933e-16,2.7976739077293704e-16
20,10.0,3.861916815434371e-16,3.2840839953582974e-16
20,10.0,4.2421562206446764e-16,4.871083751574257e-16
20,10.0,3.5370667110954355e-16,4.0106566663730006e-16
20,10.0,4.198346204284728e-16,4.58429357187708e-16
20,10.0,4.0106566663730006e-16,2.4575834280036907e-16
20,10.0,6.201368327193953e-16,5.069478195820875e-16
20,10.0,6.045365714718357e-16,6.951095629092364e-16
20,10.0,5.318651993048588e-16,5.045105563317948e-16
20,10.0,4.3568297570458958e-16,6.516356605792057e-16
20,10.0,5.790214889958144e-16,4.1614855592600613e-16
20,10.0,4.877405731848759e-16,6.530527749616485e-16
20,10.0,2.9893669801409083e-16,5.111850690840453e-16
20,10.0,3.6821932062951477e-16,5.55666346546344e-16
20,10.0,5.266250202865052e-16,5.67735533054474e-16
20,10.0,4.858415111783878e-16,5.248666680645192e-16
20,10.0,5.573275351449751e-16,6.42108310563272e-16
20,10.0,4.597717593501617e-16,3.7567558654335876e-16
20,10.0,6.425880329391634e-16,4.530199718267439e-16
20,10.0,4.4339477750989465e-16,2.6155120268244727e-16
20,10.0,5.336004900468223e-16,4.755851266270182e-16
20,10.0,4.79456982598085e-16,4.530199718267439e-16
20,10.0,5.347542221830667e-16,7.439322743496992e-16
20,10.0,3.8218127502839273e-16,5.584322488853784e-16
20,10.0,5.201486696969617e-16,5.523289809442722e-16
20,10.0,6.794165799203995e-16,5.219229170424792e-16
20,10.0,5.254534392573277e-16,4.440892098500626e-16
20,10.0,4.58429357187708e-16,6.3438341811491e-16
20,10.0,4.0716587481375854e-16,5.427616827793498e-16
20,10.0,5.195559074876494e-16,4.2494139782533216e-16
20,10.0,5.03899398558892e-16,4.1018195955169566e-16
20,10.0,7.691850745534255e-16,7.647655886031456e-16
20,10.0,6.766898134134348e-16,5.183683495748049e-16
20,10.0,4.631107411915238e-16,5.231024053648945e-16
20,10.0,5.376277206893598e-16,4.729862813444184e-16
20,10.0,5.622816551076592e-16,3.3121136700345437e-16
20,10.0,3.2840839953582974e-16,3.0099126994644803e-16
20,10.0,3.3857251850959236e-16,4.958858087295524e-16
20,10.0,4.3426611674686075e-16,4.1466495563875715e-16
20,10.0,4.205679565688805e-16,4.1168171577819285e-16
20,10.0,5.111850690840453e-16,4.496060575246783e-16
20,10.0,5.165818938893381e-16,5.063396036227354e-16
20,10.0,3.640109616122045e-16,3.7155169009665e-16
20,10.0,5.617333549722722e-16,5.177735492072796e-16
20,10.0,6.221212756561689e-16,5.864248041051681e-16
20,10.0,9.255558542105616e-16,7.229248575812844e-16
20,10.0,4.205679565688805e-16,3.6821932062951477e-16
20,10.0,4.736373295277993e-16,5.752841051545771e-16
20,10.0,2.1925147983971605e-16,4.781698474367165e-16
20,10.0,7.480629683664038e-16,1.1143785838488147e-15
20,10.0,4.0488906735825987e-16,4.61778045648074e-16
20,10.0,3.723801229870909e-16,4.516575026604739e-16
20,10.0,5.704429186199679e-16,5.682780420488299e-16
20,10.0,5.747482092719373e-16,8.538618387931574e-16
20,10.0,5.752841051545771e-16,7.771561172376096e-16
20,10.0,4.845713351197033e-16,7.703859887500359e-16
20,10.0,5.081620675959989e-16,3.933073774202345e-16
20,10.0,2.9373740229761033e-16,4.530199718267439e-16
20,10.0,4.509747244882933e-16,5.359054704955199e-16
20,10.0,5.427616827793498e-16,8.2411160384302e-16
20,10.0,3.7155169009665e-16,4.557326905135503e-16
20,10.0,5.989033251224096e-16,5.051209746510444e-16
20,10.0,4.198346204284728e-16,3.723801229870909e-16
20,10.0,4.406061034464155e-16,6.591583993652515e-16
20,10.0,4.564083509149711e-16,4.468561475845091e-16
20,10.0,5.347542221830667e-16,4.971270767759187e-16
20,10.0,5.248666680645192e-16,7.719843016481528e-16
20,10.0,4.536996720916908e-16,3.519599608236525e-16
20,10.0,3.1985215122904827e-16,4.385029596794321e-16
20,10.0,4.933939044724272e-16,5.201486696969617e-16
20,10.0,6.825840403541238e-16,5.916561726981507e-16
20,10.0,3.6654177513682335e-16,3.861916815434371e-16
20,10.0,4.550560269027491e-16,6.280369834735101e-16
20,10.0,3.9720546451956367e-16,5.111850690840453e-16
20,10.0,3.885780586188048e-16,3.8459253727671276e-16
20,10.0,3.2558130188798225e-16,5.272098344814575e-16
20,10.0,5.709828552468728e-16,6.401858262767177e-16
20,10.0,2.808666774861361e-16,3.3306690738754696e-16
20,10.0,3.9720546451956367e-16,4.1762688582478505e-16
20,10.0,4.736373295277993e-16,3.475547814546182e-16
20,10.0,4.788138475230813e-16,6.2901752580903e-16
20,10.0,6.665962471909236e-16,5.774227151509701e-16
20,10.0,3.885780586188048e-16,4.684036072284178e-16
20,10.0,6.358389842764979e-16,5.551115123125783e-16
20,10.0,3.640109616122045e-16,4.489201592495935e-16
20,10.0,2.8413902102441497e-16,3.853929388444262e-16
20,10.0,5.512120354514498e-16,3.3857251850959236e-16
20,10.0,5.111850690840453e-16,5.573275351449751e-16
20,10.0,3.657001166779273e-16,2.531698018113677e-16
20,10.0,4.604414927850735e-16,4.399061727369024e-16
20,10.0,3.2177320244274193e-16,4.637756528637166e-16
20,10.0,3.853929388444262e-16,4.74936748511455e-16
20,10.0,4.550560269027491e-16,6.794165799203995e-16
20,10.0,5.617333549722722e-16,4.883719528319734e-16
20,10.0,3.394814396577995e-16,4.3920512659784095e-16
20,10.0,5.978733960281817e-16,8.005932084973441e-16
20,10.0,3.274687455368547e-16,2.8737410463596867e-16
20,10.0,4.205679565688805e-16,4.557326905135503e-16
20,10.0,5.832634613762131e-16,5.890462959571212e-16
20,10.0,4.0943002132167223e-16,4.0259938415207465e-16
20,10.0,3.640109616122045e-16,4.933939044724272e-16
20,10.0,4.041272810440265e-16,3.9094986940344543e-16
20,10.0,4.543783556006069e-16,5.087681048627601e-16
20,10.0,3.3857251850959236e-16,3.917372818213438e-16
20,10.0,6.338974866624357e-16,6.136430743735256e-16
20,10.0,4.328446199157272e-16,4.2783218896497593e-16
20,10.0,4.800992561380035e-16,5.595347815458741e-16
20,10.0,3.2272943992214547e-16,5.427616827793498e-16
20,10.0,5.832634613762131e-16,4.0640835625101184e-16
20,10.0,3.0099126994644803e-16,3.236828524569469e-16
20,10.0,8.267248748308848e-16,8.101585801848734e-16
20,10.0,5.171780647673481e-16,4.1836409184574146e-16
20,10.0,5.890462959571212e-16,5.806158605011938e-16
20,10.0,5.283775210381055e-16,4.530199718267439e-16
20,10.0,7.318214255781273e-16,7.554413022338835e-16
20,10.0,4.762326219937488e-16,3.9720546451956367e-16
20,10.0,2.999657430470547e-16,2.2480302876233914e-16
20,10.0,6.035162558560573e-16,6.739520146748473e-16
20,10.0,3.673815053900475e-16,5.551115123125783e-16
20,10.0,5.111850690840453e-16,5.578801654593729e-16
20,10.0,4.958858087295524e-16,4.3920512659784095e-16
20,10.0,3.7567558654335876e-16,5.611845191255731e-16
20,10.0,3.5717446649531166e-16,3.1597501217190306e-16
20,10.0,3.020133145511626e-16,5.800848902387804e-16
20,10.0,5.171780647673481e-16,3.519599608236525e-16
20,10.0,2.6852712547870863e-16,2.0770370905276122e-16
20,10.0,4.564083509149711e-16,2.8844440295753455e-16
20,10.0,4.198346204284728e-16,3.2558130188798225e-16
20,10.0,6.260712916926396e-16,5.900916318210353e-16
20,10.0,7.318214255781273e-16,8.374644162876746e-16
20,10.0,4.902612130890297e-16,4.597717593501617e-16
20,10.0,4.37799666588975e-16,5.628294210973806e-16
20,10.0,4.0640835625101184e-16,3.3583099550713974e-16
20,10.0,5.742118132528229e-16,7.043575467574348e-16
20,10.0,5.611845191255731e-16,4.4200263976433584e-16
20,10.0,4.915166856007381e-16,4.468561475845091e-16
20,10.0,6.126379253377842e-16,5.926969055564841e-16
20,10.0,5.393444713726544e-16,5.359054704955199e-16
20,10.0,3.519599608236525e-16,4.256659361141682e-16
20,10.0,3.3674731643402955e-16,3.9642891350404605e-16
20,10.0,3.6060891537096825e-16,3.9409007944299576e-16
20,10.0,7.207904423602609e-16,7.870063977598498e-16
20,10.0,5.353301558149145e-16,4.543783556006069e-16
20,10.0,3.2463346493679536e-16,3.6654177513682335e-16
20,10.0,4.820209419629775e-16,4.839349969133126e-16
20,10.0,4.3638968010370034e-16,3.8218127502839273e-16
20,10.0,5.183683495748049e-16,7.480629683664038e-16
20,10.0,5.111850690840453e-16,4.826598036641129e-16
20,10.0,5.353301558149145e-16,6.221212756561689e-16
20,10.0,4.2348860246922743e-16,4.536996720916908e-16
20,10.0,3.956508383408211e-16,7.747734153070907e-16
20,10.0,5.644695297351525e-16,5.699024704468858e-16
20,10.0,4.2998752849492583e-16,5.069478195820875e-16
20,10.0,2.808666774861361e-16,2.2065246201687693e-16
20,10.0,4.577566798522237e-16,4.033640560360252e-16
20,10.0,3.8778423131653424e-16,4.1910000110727263e-16
20,10.0,4.440892098500626e-16,6.78962879315599e-16
20,10.0,5.720611996546166e-16,7.913016766816422e-16
20,10.0,4.983652532311798e-16,4.896322696446008e-16
20,10.0,5.248666680645192e-16,7.043575467574348e-16
20,10.0,3.412920201770619e-16,5.087681048627601e-16
20,10.0,3.657001166779273e-16,2.6737711109153337e-16
20,10.0,4.977465500091126e-16,4.516575026604739e-16
20,10.0,6.619573860506308e-16,3.484402727788097e-16
20,10.0,4.3355595091313665e-16,3.917372818213438e-16
20,10.0,4.3638968010370034e-16,3.885780586188048e-16
20,10.0,3.98754029708303e-16,6.416282295162951e-16
20,10.0,3.764949453935611e-16,4.328446199157272e-16
20,10.0,3.0099126994644803e-16,3.5370667110954355e-16
20,10.0,5.330226875058931e-16,4.871083751574257e-16
20,10.0,6.121347318850488e-16,5.075553067018772e-16
20,10.0,6.521083742145178e-16,5.666489568756302e-16
20,10.0,5.093734210850115e-16,3.5975337699988616e-16
20,10.0,3.773125249565729e-16,4.570830125558456e-16
20,10.0,4.124295487574583e-16,2.819616784322031e-16
20,10.0,4.1168171577819285e-16,3.917372818213438e-16
20,10.0,2.730787568572e-16,2.2480302876233914e-16
20,10.0,3.8218127502839273e-16,4.536996720916908e-16
20,10.0,4.2927028441178026e-16,5.450279209566124e-16
20,10.0,4.1910000110727263e-16,4.883719528319734e-16
20,10.0,4.952640080978613e-16,4.205679565688805e-16
20,10.0,3.030319120957121e-16,3.4666702832799586e-16
20,10.0,3.5717446649531166e-16,3.050589040050974e-16
20,10.0,4.0183325713214166e-16,3.7072140595260095e-16
20,10.0,5.874748045952207e-16,4.989831893063952e-16
20,10.0,2.7194799110210365e-16,4.2711132545550575e-16
20,10.0,3.673815053900475e-16,3.188872858294072e-16
20,10.0,3.764949453935611e-16,5.312855095420853e-16
20,10.0,5.709828552468728e-16,3.484402727788097e-16
20,10.0,5.376277206893598e-16,4.845713351197033e-16
20,10.0,4.124295487574583e-16,4.775249788392735e-16
20,10.0,3.98754029708303e-16,6.309740391678007e-16
20,10.0,4.0867669957713655e-16,3.6485651666928703e-16
20,10.0,5.069478195820875e-16,4.971270767759187e-16
20,10.0,7.771561172376096e-16,8.131957364034818e-16
20,10.0,6.009578880183656e-16,6.2901752580903e-16
20,10.0,3.948712300201049e-16,4.3355595091313665e-16
20,10.0,3.5889579919611533e-16,3.5108334685767007e-16
20,10.0,3.1106063782808444e-16,4.564083509149711e-16
20,10.0,3.2558130188798225e-16,2.6272671962866383e-16
20,10.0,5.364801682161499e-16,4.684036072284178e-16
20,10.0,4.624448734981918e-16,5.874748045952207e-16
20,10.0,2.895107444979072e-16,2.830524433501838e-16
20,10.0,5.461575137144e-16,5.937358141637067e-16
20,10.0,4.2203080605203637e-16,2.6155120268244727e-16
20,10.0,3.614624287906422e-16,4.657646926676369e-16
20,10.0,4.0029660424867205e-16,6.406669881832586e-16
20,10.0,3.740314841832019e-16,3.6060891537096825e-16
20,10.0,5.111850690840453e-16,3.1694874333121784e-16
20,10.0,4.697175049207787e-16,5.827349035319211e-16
20,10.0,5.606351459942525e-16,3.8778423131653424e-16
20,10.0,6.116311244514758e-16,6.055551679337975e-16
20,10.0,5.09978018830275e-16,5.387728289530238e-16
20,10.0,5.942545873637355e-16,6.487921459491277e-16
20,10.0,8.93367432221519e-16,8.801625195555203e-16
20,10.0,5.283775210381055e-16,5.655602931287097e-16
20,10.0,4.4269925586208644e-16,5.312855095420853e-16
20,10.0,4.0488906735825987e-16,4.1910000110727263e-16
20,10.0,4.0640835625101184e-16,5.495323605393213e-16
20,10.0,4.946414258176871e-16,4.0259938415207465e-16
20,10.0,6.255789036560346e-16,6.161487731364982e-16
20,10.0,3.5108334685767007e-16,5.67735533054474e-16
20,10.0,5.455930096734114e-16,5.742118132528229e-16
20,10.0,5.85372920201624e-16,5.584322488853784e-16
20,10.0,3.8379046646150005e-16,3.861916815434371e-16
20,10.0,5.444622457435256e-16,5.600852339972845e-16
20,10.0,5.1238927586247155e-16,4.523392502223303e-16
20,10.0,4.684036072284178e-16,5.444622457435256e-16
20,10.0,3.979805003092567e-16,4.307035781641227e-16
20,10.0,4.624448734981918e-16,4.716814891169819e-16
20,10.0,2.9163173068810656e-16,2.9893669801409083e-16
20,10.0,3.631634378508358e-16,3.130356458463198e-16
20,10.0,5.231024053648945e-16,6.334111824200366e-16
20,10.0,5.353301558149145e-16,7.435179427807456e-16
20,10.0,6.875319960193875e-16,7.021666937153401e-16
20,10.0,4.2494139782533216e-16,4.927689594407735e-16
20,10.0,3.89370267511739e-16,3.3857251850959236e-16
20,10.0,3.98754029708303e-16,4.056494230840781e-16
20,10.0,5.359054704955199e-16,5.404859424301949e-16
20,10.0,3.5457679953657254e-16,2.8737410463596867e-16
20,10.0,5.79553433516819e-16,5.947729080792495e-16
20,10.0,5.650151746472197e-16,5.370542509574173e-16
20,10.0,4.736373295277993e-16,4.1836409184574146e-16
20,10.0,3.5717446649531166e-16,4.710277376051325e-16
20,10.0,4.543783556006069e-16,5.248666680645192e-16
20,10.0,3.2558130188798225e-16,5.347542221830667e-16
20,10.0,6.221212756561689e-16,7.012884360936836e-16
20,10.0,7.822937422276161e-16,9.23556091296148e-16
20,10.0,5.324442579404919e-16,3.9094986940344543e-16
